Date,PTE,period_from,period_until,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
2020-01-04,92,22:45,23:00,,,30.78,26.68,0,26.68,26.68,-1
2020-01-04,93,23:00,23:15,,,,14.78,0,14.78,14.78,-1
2020-01-04,94,23:15,23:30,,,,18.42,0,18.42,18.42,-1
2020-01-04,95,23:30,23:45,,,,16.76,0,16.76,16.76,-1
2020-01-04,96,23:45,00:00,,,,-51.25,0,-51.25,-51.25,-1
2020-01-05,1,00:00,00:15,,,32.19,-74.03,0,32.19,32.19,1
2020-01-05,2,00:15,00:30,,,32.19,29.8,0,29.8,29.8,-1
2020-01-05,3,00:30,00:45,,,,18.97,0,18.97,18.97,-1
2020-01-05,4,00:45,01:00,,,,15.29,0,15.29,15.29,-1
2020-01-05,5,01:00,01:15,,,126.02,21.02,0,126.02,15.55,2
2020-01-05,6,01:15,01:30,,,37.02,27.43,0,27.43,27.43,-1
2020-01-05,7,01:30,01:45,,,,25.93,0,25.93,25.93,-1
2020-01-05,8,01:45,02:00,,,,21.02,0,21.02,21.02,-1
2020-01-05,9,02:00,02:15,,,87.73,21.02,0,87.73,87.73,1
2020-01-05,10,02:15,02:30,,,177.02,,0,177.02,177.02,1
2020-01-05,11,02:30,02:45,,,,,0,29.95,29.95,0
2020-01-05,12,02:45,03:00,,,,18.81,0,18.81,18.81,-1
2020-01-05,13,03:00,03:15,,,,25.02,0,25.02,25.02,-1
2020-01-05,14,03:15,03:30,,,,27.94,0,27.94,27.94,-1
2020-01-05,15,03:30,03:45,,,,25.02,0,25.02,25.02,-1
2020-01-05,16,03:45,04:00,,,,21.02,0,21.02,21.02,-1
2020-01-05,17,04:00,04:15,,,,14.39,0,14.39,14.39,-1
2020-01-05,18,04:15,04:30,,,,25.02,0,25.02,25.02,-1
2020-01-05,19,04:30,04:45,,,,25.02,0,25.02,25.02,-1
2020-01-05,20,04:45,05:00,,,,21.02,0,21.02,21.02,-1
2020-01-05,21,05:00,05:15,,,,25.02,0,25.02,25.02,-1
2020-01-05,22,05:15,05:30,,,,27.93,0,27.93,27.93,-1
2020-01-05,23,05:30,05:45,,,,24.56,0,24.56,24.56,-1
2020-01-05,24,05:45,06:00,,,,27.0,0,27.0,27.0,-1
2020-01-05,25,06:00,06:15,,,,27.35,0,27.35,27.35,-1
2020-01-05,26,06:15,06:30,,,,15.14,0,15.14,15.14,-1
2020-01-05,27,06:30,06:45,,,,28.1,0,28.1,28.1,-1
2020-01-05,28,06:45,07:00,,,,,0,30.12,30.12,0
2020-01-05,29,07:00,07:15,,,,28.16,0,28.16,28.16,-1
2020-01-05,30,07:15,07:30,,,,28.16,0,28.16,28.16,-1
2020-01-05,31,07:30,07:45,,,,,0,28.98,28.98,0
2020-01-05,32,07:45,08:00,,,,,0,28.96,28.96,0
2020-01-05,33,08:00,08:15,,,,26.75,0,26.75,26.75,-1
2020-01-05,34,08:15,08:30,,,,25.13,0,25.13,25.13,-1
2020-01-05,35,08:30,08:45,,,,29.11,0,29.11,29.11,-1
2020-01-05,36,08:45,09:00,,,29.13,,0,29.13,29.13,1
2020-01-05,37,09:00,09:15,,,30.48,18.95,0,30.48,18.95,2
2020-01-05,38,09:15,09:30,,,,26.85,0,26.85,26.85,-1
2020-01-05,39,09:30,09:45,,,,28.31,0,28.31,28.31,-1
2020-01-05,40,09:45,10:00,,,,,0,28.61,28.61,0
2020-01-05,41,10:00,10:15,,,,,0,28.99,28.99,0
2020-01-05,42,10:15,10:30,,,,,0,28.97,28.97,0
2020-01-05,43,10:30,10:45,,,,,0,28.99,28.99,0
2020-01-05,44,10:45,11:00,,,,,0,29.0,29.0,0
2020-01-05,45,11:00,11:15,,,36.7,,0,36.7,36.7,1
2020-01-05,46,11:15,11:30,,,41.7,,0,41.7,41.7,1
2020-01-05,47,11:30,11:45,,,49.2,,0,49.2,49.2,1
2020-01-05,48,11:45,12:00,,,47.13,,0,47.13,47.13,1
2020-01-05,49,12:00,12:15,,,36.63,,0,36.63,36.63,1
2020-01-05,50,12:15,12:30,,,41.63,,0,41.63,41.63,1
2020-01-05,51,12:30,12:45,,,107.81,,0,107.81,107.81,1
2020-01-05,52,12:45,13:00,,,43.49,25.91,0,43.49,25.91,2
2020-01-05,53,13:00,13:15,,,48.91,26.24,0,48.91,26.24,2
2020-01-05,54,13:15,13:30,,,29.13,,0,29.13,29.13,1
2020-01-05,55,13:30,13:45,,,120.02,,0,120.02,120.02,1
2020-01-05,56,13:45,14:00,,,33.91,,0,33.91,33.91,1
2020-01-05,57,14:00,14:15,,,33.89,,0,33.89,33.89,1
2020-01-05,58,14:15,14:30,,,29.13,,0,29.13,29.13,1
2020-01-05,59,14:30,14:45,,,48.89,,0,48.89,48.89,1
2020-01-05,60,14:45,15:00,,,36.39,,0,36.39,36.39,1
2020-01-05,61,15:00,15:15,,,36.39,28.39,0,28.39,28.39,-1
2020-01-05,62,15:15,15:30,,,,29.0,0,29.0,29.0,-1
2020-01-05,63,15:30,15:45,,,,,0,29.91,29.91,0
2020-01-05,64,15:45,16:00,,,,,0,29.9,29.9,0
2020-01-05,65,16:00,16:15,,,,28.49,0,28.49,28.49,-1
2020-01-05,66,16:15,16:30,,,,28.49,0,28.49,28.49,-1
2020-01-05,67,16:30,16:45,,,,29.0,0,29.0,29.0,-1
2020-01-05,68,16:45,17:00,,,32.95,,0,32.95,32.95,1
2020-01-05,69,17:00,17:15,,,32.95,-8.17,0,-8.17,-8.17,-1
2020-01-05,70,17:15,17:30,,,,26.24,0,26.24,26.24,-1
2020-01-05,71,17:30,17:45,,,35.4,,0,35.4,35.4,1
2020-01-05,72,17:45,18:00,,,65.71,,0,65.71,65.71,1
2020-01-05,73,18:00,18:15,,,119.02,,0,119.02,119.02,1
2020-01-05,74,18:15,18:30,,,36.02,,0,36.02,36.02,1
2020-01-05,75,18:30,18:45,,,36.02,27.16,0,27.16,27.16,-1
2020-01-05,76,18:45,19:00,,,,27.36,0,27.36,27.36,-1
2020-01-05,77,19:00,19:15,,,61.74,,0,61.74,61.74,1
2020-01-05,78,19:15,19:30,,,29.39,,0,29.39,29.39,1
2020-01-05,79,19:30,19:45,,,,,0,30.02,30.02,0
2020-01-05,80,19:45,20:00,,,,,0,30.02,30.02,0
2020-01-05,81,20:00,20:15,,,63.02,,0,63.02,63.02,1
2020-01-05,82,20:15,20:30,,,30.29,,0,30.29,30.29,1
2020-01-05,83,20:30,20:45,,,30.29,21.13,0,21.13,21.13,-1
2020-01-05,84,20:45,21:00,,,,22.03,0,22.03,22.03,-1
2020-01-05,85,21:00,21:15,,,333.02,28.28,0,333.02,333.02,1
2020-01-05,86,21:15,21:30,,,47.02,17.13,0,17.13,17.13,-1
2020-01-05,87,21:30,21:45,,,,6.51,0,6.51,6.51,-1
2020-01-05,88,21:45,22:00,,,,21.03,0,21.03,21.03,-1
2020-01-05,89,22:00,22:15,,,53.02,14.23,0,53.02,53.02,1
2020-01-05,90,22:15,22:30,,,47.02,25.13,0,25.13,25.13,-1
2020-01-05,91,22:30,22:45,,,,9.98,0,9.98,9.98,-1
2020-01-05,92,22:45,23:00,,,,10.7,0,10.7,10.7,-1
2020-01-05,93,23:00,23:15,,,251.72,20.03,0,251.72,251.72,1
2020-01-05,94,23:15,23:30,,,251.72,-104.49,0,251.72,-104.49,2
2020-01-05,95,23:30,23:45,,,251.72,-139.0,0,-139.0,-139.0,-1
2020-01-05,96,23:45,00:00,,,,4.84,0,4.84,4.84,-1
2020-01-06,1,00:00,00:15,,,34.54,7.6,0,34.54,7.6,2
2020-01-06,2,00:15,00:30,,,32.58,7.6,0,32.58,32.58,1
2020-01-06,3,00:30,00:45,,,32.58,,0,32.58,32.58,1
2020-01-06,4,00:45,01:00,,,32.58,27.71,0,27.71,27.71,-1
2020-01-06,5,01:00,01:15,,,28.58,27.71,0,28.58,28.58,1
2020-01-06,6,01:15,01:30,,,30.12,,0,30.12,30.12,1
2020-01-06,7,01:30,01:45,,,28.78,,0,28.78,28.78,1
2020-01-06,8,01:45,02:00,,,28.58,,0,28.58,28.58,1
2020-01-06,9,02:00,02:15,,,32.58,,0,32.58,32.58,1
2020-01-06,10,02:15,02:30,,,28.78,,0,28.78,28.78,1
2020-01-06,11,02:30,02:45,,,28.58,27.71,0,28.7,27.71,2
2020-01-06,12,02:45,03:00,,,,24.58,0,24.58,24.58,-1
2020-01-06,13,03:00,03:15,,,,23.02,0,23.02,23.02,-1
2020-01-06,14,03:15,03:30,,,,24.58,0,24.58,24.58,-1
2020-01-06,15,03:30,03:45,,,,20.58,0,20.58,20.58,-1
2020-01-06,16,03:45,04:00,,,,9.16,0,9.16,9.16,-1
2020-01-06,17,04:00,04:15,,,,24.58,0,24.58,24.58,-1
2020-01-06,18,04:15,04:30,,,,24.58,0,24.58,24.58,-1
2020-01-06,19,04:30,04:45,,,,24.78,0,24.78,24.78,-1
2020-01-06,20,04:45,05:00,,,29.96,24.78,0,29.96,29.96,1
2020-01-06,21,05:00,05:15,,,33.89,-20.86,0,-20.86,-20.86,-1
2020-01-06,22,05:15,05:30,,,,-82.44,0,-82.44,-82.44,-1
2020-01-06,23,05:30,05:45,,,30.43,24.58,0,30.43,24.58,2
2020-01-06,24,05:45,06:00,,,35.2,1.9,0,35.2,1.9,2
2020-01-06,25,06:00,06:15,,,35.2,-57.82,0,-57.82,-57.82,-1
2020-01-06,26,06:15,06:30,,,,24.78,0,24.78,24.78,-1
2020-01-06,27,06:30,06:45,,,28.86,24.78,0,28.86,28.86,1
2020-01-06,28,06:45,07:00,,,51.86,,0,51.86,51.86,1
2020-01-06,29,07:00,07:15,,,51.86,-150.78,0,-150.78,-150.78,-1
2020-01-06,30,07:15,07:30,,,,-150.78,0,-150.78,-150.78,-1
2020-01-06,31,07:30,07:45,,,,30.06,0,30.06,30.06,-1
2020-01-06,32,07:45,08:00,,,56.3,,0,56.3,56.3,1
2020-01-06,33,08:00,08:15,,,32.86,12.05,0,32.86,12.05,2
2020-01-06,34,08:15,08:30,,,,25.78,0,25.78,25.78,-1
2020-01-06,35,08:30,08:45,,,,24.86,0,24.86,24.86,-1
2020-01-06,36,08:45,09:00,,,,24.86,0,24.86,24.86,-1
2020-01-06,37,09:00,09:15,,,28.86,24.86,0,28.86,28.86,1
2020-01-06,38,09:15,09:30,,,28.86,23.63,0,23.63,23.63,-1
2020-01-06,39,09:30,09:45,,,,20.86,0,20.86,20.86,-1
2020-01-06,40,09:45,10:00,,,,25.15,0,25.15,25.15,-1
2020-01-06,41,10:00,10:15,,,32.86,25.15,0,32.86,32.86,1
2020-01-06,42,10:15,10:30,,,28.86,,0,28.86,28.86,1
2020-01-06,43,10:30,10:45,,,,,0,29.41,29.41,0
2020-01-06,44,10:45,11:00,,,,,0,29.41,29.41,0
2020-01-06,45,11:00,11:15,,,58.77,,0,58.77,58.77,1
2020-01-06,46,11:15,11:30,,,32.86,,0,32.86,32.86,1
2020-01-06,47,11:30,11:45,,,,,0,30.05,30.05,0
2020-01-06,48,11:45,12:00,,,,,0,30.05,30.05,0
2020-01-06,49,12:00,12:15,,,251.97,,0,251.97,251.97,1
2020-01-06,50,12:15,12:30,,,251.97,20.9,0,20.9,20.9,-1
2020-01-06,51,12:30,12:45,,,,16.11,0,16.11,16.11,-1
2020-01-06,52,12:45,13:00,,,,11.61,0,11.61,11.61,-1
2020-01-06,53,13:00,13:15,,,,24.72,0,24.72,24.72,-1
2020-01-06,54,13:15,13:30,,,,16.86,0,16.86,16.86,-1
2020-01-06,55,13:30,13:45,,,,24.86,0,24.86,24.86,-1
2020-01-06,56,13:45,14:00,,,,24.86,0,24.86,24.86,-1
2020-01-06,57,14:00,14:15,,,,24.86,0,24.86,24.86,-1
2020-01-06,58,14:15,14:30,,,,30.05,0,30.05,30.05,-1
2020-01-06,59,14:30,14:45,,,,,0,29.44,29.44,0
2020-01-06,60,14:45,15:00,,,,,0,29.44,29.44,0
2020-01-06,61,15:00,15:15,,,,,0,29.43,29.43,0
2020-01-06,62,15:15,15:30,,,32.86,,0,32.86,32.86,1
2020-01-06,63,15:30,15:45,,,33.97,,0,33.97,33.97,1
2020-01-06,64,15:45,16:00,,,251.97,,0,251.97,251.97,1
2020-01-06,65,16:00,16:15,,,28.86,28.53,0,28.53,28.53,-1
2020-01-06,66,16:15,16:30,,,,29.21,0,29.21,29.21,-1
2020-01-06,67,16:30,16:45,,,,27.97,0,27.97,27.97,-1
2020-01-06,68,16:45,17:00,,,37.43,27.97,0,37.43,37.43,1
2020-01-06,69,17:00,17:15,,,28.86,,0,28.86,28.86,1
2020-01-06,70,17:15,17:30,,,,,0,29.53,29.53,0
2020-01-06,71,17:30,17:45,,,,,0,29.53,29.53,0
2020-01-06,72,17:45,18:00,,,34.77,,0,34.77,34.77,1
2020-01-06,73,18:00,18:15,,,251.97,,0,251.97,251.97,1
2020-01-06,74,18:15,18:30,,,32.86,30.19,0,30.19,30.19,-1
2020-01-06,75,18:30,18:45,,,,,0,29.49,29.49,0
2020-01-06,76,18:45,19:00,,,,,0,29.4,29.4,0
2020-01-06,77,19:00,19:15,,,37.43,,0,37.43,37.43,1
2020-01-06,78,19:15,19:30,,,29.36,,0,29.36,29.36,1
2020-01-06,79,19:30,19:45,,,,21.95,0,21.95,21.95,-1
2020-01-06,80,19:45,20:00,,,,24.37,0,24.37,24.37,-1
2020-01-06,81,20:00,20:15,,,32.86,24.37,0,32.86,32.86,1
2020-01-06,82,20:15,20:30,,,,,0,29.47,29.47,0
2020-01-06,83,20:30,20:45,,,,27.92,0,27.92,27.92,-1
2020-01-06,84,20:45,21:00,,,,16.86,0,16.86,16.86,-1
2020-01-06,85,21:00,21:15,,,28.87,24.78,0,29.45,24.78,2
2020-01-06,86,21:15,21:30,,,,24.86,0,24.86,24.86,-1
2020-01-06,87,21:30,21:45,,,,2.17,0,2.17,2.17,-1
2020-01-06,88,21:45,22:00,,,,13.87,0,13.87,13.87,-1
2020-01-06,89,22:00,22:15,,,37.43,8.78,0,37.43,8.78,2
2020-01-06,90,22:15,22:30,,,28.8,20.86,0,29.54,20.86,2
2020-01-06,91,22:30,22:45,,,,15.88,0,15.88,15.88,-1
2020-01-06,92,22:45,23:00,,,,-36.02,0,-36.02,-36.02,-1
2020-01-06,93,23:00,23:15,,,32.86,-75.88,0,32.86,32.86,1
2020-01-06,94,23:15,23:30,,,29.93,,0,29.93,29.93,1
2020-01-06,95,23:30,23:45,,,,2.17,0,2.17,2.17,-1
2020-01-06,96,23:45,00:00,,,,2.17,0,2.17,2.17,-1
2020-01-07,1,00:00,00:15,,,31.35,2.17,0,31.35,31.35,1
2020-01-07,2,00:15,00:30,,,,,0,29.52,29.52,0
2020-01-07,3,00:30,00:45,,,,,0,28.72,28.72,0
2020-01-07,4,00:45,01:00,,,,,0,28.72,28.72,0
2020-01-07,5,01:00,01:15,,,39.53,16.81,0,39.53,16.81,2
2020-01-07,6,01:15,01:30,,,41.05,,0,41.05,41.05,1
2020-01-07,7,01:30,01:45,,,30.45,,0,30.45,30.45,1
2020-01-07,8,01:45,02:00,,,28.81,,0,28.81,28.81,1
2020-01-07,9,02:00,02:15,,,28.81,24.81,0,24.81,24.81,-1
2020-01-07,10,02:15,02:30,,,,,0,14.3,14.3,0
2020-01-07,11,02:30,02:45,,,29.73,,0,29.73,29.73,1
2020-01-07,12,02:45,03:00,,,28.81,,0,28.81,28.81,1
2020-01-07,13,03:00,03:15,,,31.67,,0,31.67,31.67,1
2020-01-07,14,03:15,03:30,,,31.29,,0,31.29,31.29,1
2020-01-07,15,03:30,03:45,,,,,0,14.27,14.27,0
2020-01-07,16,03:45,04:00,,,,,0,14.27,14.27,0
2020-01-07,17,04:00,04:15,,,,6.59,0,6.59,6.59,-1
2020-01-07,18,04:15,04:30,,,,19.32,0,19.32,19.32,-1
2020-01-07,19,04:30,04:45,,,,24.81,0,24.81,24.81,-1
2020-01-07,20,04:45,05:00,,,,16.81,0,16.81,16.81,-1
2020-01-07,21,05:00,05:15,,,,-4.7,0,-4.7,-4.7,-1
2020-01-07,22,05:15,05:30,,,,-16.4,0,-16.4,-16.4,-1
2020-01-07,23,05:30,05:45,,,,24.81,0,24.81,24.81,-1
2020-01-07,24,05:45,06:00,,,,30.15,0,30.15,30.15,-1
2020-01-07,25,06:00,06:15,,,,-126.52,0,-126.52,-126.52,-1
2020-01-07,26,06:15,06:30,,,38.34,17.76,0,38.34,17.76,2
2020-01-07,27,06:30,06:45,,,173.02,17.76,0,173.02,173.02,1
2020-01-07,28,06:45,07:00,,,253.39,,0,253.39,253.39,1
2020-01-07,29,07:00,07:15,,,253.39,-51.48,0,-51.48,-51.48,-1
2020-01-07,30,07:15,07:30,,,,30.15,0,30.15,30.15,-1
2020-01-07,31,07:30,07:45,,,37.93,,0,37.93,37.93,1
2020-01-07,32,07:45,08:00,,,350.02,,0,350.02,350.02,1
2020-01-07,33,08:00,08:15,,,33.76,30.26,0,39.47,30.26,2
2020-01-07,34,08:15,08:30,,,,49.17,0,49.17,49.17,-1
2020-01-07,35,08:30,08:45,,,,,0,39.47,39.47,0
2020-01-07,36,08:45,09:00,,,39.01,,0,39.01,39.01,1
2020-01-07,37,09:00,09:15,,,33.76,,0,33.76,33.76,1
2020-01-07,38,09:15,09:30,,,30.56,,0,30.56,30.56,1
2020-01-07,39,09:30,09:45,,,,,0,39.44,39.44,0
2020-01-07,40,09:45,10:00,,,,,0,39.43,39.43,0
2020-01-07,41,10:00,10:15,,,102.76,,0,102.76,102.76,1
2020-01-07,42,10:15,10:30,,,52.76,,0,52.76,52.76,1
2020-01-07,43,10:30,10:45,,,39.01,,0,39.01,39.01,1
2020-01-07,44,10:45,11:00,,,,,0,30.39,30.39,0
2020-01-07,45,11:00,11:15,,,102.76,,0,102.76,102.76,1
2020-01-07,46,11:15,11:30,,,199.16,,0,199.16,199.16,1
2020-01-07,47,11:30,11:45,,,199.16,25.26,0,25.26,25.26,-1
2020-01-07,48,11:45,12:00,,,,,0,30.36,30.36,0
2020-01-07,49,12:00,12:15,,,,,0,30.28,30.28,0
2020-01-07,50,12:15,12:30,,,,25.76,0,25.76,25.76,-1
2020-01-07,51,12:30,12:45,,,,23.78,0,23.78,23.78,-1
2020-01-07,52,12:45,13:00,,,,25.03,0,25.03,25.03,-1
2020-01-07,53,13:00,13:15,,,,21.76,0,21.76,21.76,-1
2020-01-07,54,13:15,13:30,,,,,0,30.36,30.36,0
2020-01-07,55,13:30,13:45,,,,29.71,0,29.71,29.71,-1
2020-01-07,56,13:45,14:00,,,,25.76,0,25.76,25.76,-1
2020-01-07,57,14:00,14:15,,,54.7,25.76,0,54.7,54.7,1
2020-01-07,58,14:15,14:30,,,33.76,,0,33.76,33.76,1
2020-01-07,59,14:30,14:45,,,,,0,29.27,29.27,0
2020-01-07,60,14:45,15:00,,,,,0,29.27,29.27,0
2020-01-07,61,15:00,15:15,,,62.78,,0,62.78,62.78,1
2020-01-07,62,15:15,15:30,,,39.01,,0,39.01,39.01,1
2020-01-07,63,15:30,15:45,,,,,0,29.27,29.27,0
2020-01-07,64,15:45,16:00,,,39.01,,0,39.01,39.01,1
2020-01-07,65,16:00,16:15,,,,20.09,0,20.09,20.09,-1
2020-01-07,66,16:15,16:30,,,,25.76,0,25.76,25.76,-1
2020-01-07,67,16:30,16:45,,,,24.88,0,24.88,24.88,-1
2020-01-07,68,16:45,17:00,,,253.39,28.56,0,253.39,253.39,1
2020-01-07,69,17:00,17:15,,,253.39,23.78,0,253.39,23.78,2
2020-01-07,70,17:15,17:30,,,,30.13,0,30.13,30.13,-1
2020-01-07,71,17:30,17:45,,,,26.28,0,26.28,26.28,-1
2020-01-07,72,17:45,18:00,,,,25.76,0,25.76,25.76,-1
2020-01-07,73,18:00,18:15,,,,30.8,0,30.8,30.8,-1
2020-01-07,74,18:15,18:30,,,,28.53,0,28.53,28.53,-1
2020-01-07,75,18:30,18:45,,,,25.76,0,25.76,25.76,-1
2020-01-07,76,18:45,19:00,,,,3.08,0,3.08,3.08,-1
2020-01-07,77,19:00,19:15,,,31.73,21.76,0,31.73,21.76,2
2020-01-07,78,19:15,19:30,,,,21.76,0,21.76,21.76,-1
2020-01-07,79,19:30,19:45,,,,17.76,0,17.76,17.76,-1
2020-01-07,80,19:45,20:00,,,,17.76,0,17.76,17.76,-1
2020-01-07,81,20:00,20:15,,,31.47,-60.71,0,31.47,-60.71,2
2020-01-07,82,20:15,20:30,,,31.47,10.49,0,10.49,10.49,-1
2020-01-07,83,20:30,20:45,,,,5.55,0,5.55,5.55,-1
2020-01-07,84,20:45,21:00,,,,7.04,0,7.04,7.04,-1
2020-01-07,85,21:00,21:15,,,32.86,7.04,0,32.86,32.86,1
2020-01-07,86,21:15,21:30,,,,,0,30.0,30.0,0
2020-01-07,87,21:30,21:45,,,,22.51,0,22.51,22.51,-1
2020-01-07,88,21:45,22:00,,,,3.08,0,3.08,3.08,-1
2020-01-07,89,22:00,22:15,,,35.32,11.6,0,35.32,11.6,2
2020-01-07,90,22:15,22:30,,,35.32,21.76,0,21.76,21.76,-1
2020-01-07,91,22:30,22:45,,,,-23.78,0,-23.78,-23.78,-1
2020-01-07,92,22:45,23:00,,,,-130.33,0,-130.33,-130.33,-1
2020-01-07,93,23:00,23:15,,,86.95,21.03,0,86.95,15.06,2
2020-01-07,94,23:15,23:30,,,86.12,17.76,0,86.12,12.88,2
2020-01-07,95,23:30,23:45,,,86.12,-66.69,0,-66.69,-66.69,-1
2020-01-07,96,23:45,00:00,,,,-138.7,0,-138.7,-138.7,-1
2020-01-08,1,00:00,00:15,,,,-144.73,0,-144.73,-144.73,-1
2020-01-08,2,00:15,00:30,,,,17.66,0,17.66,17.66,-1
2020-01-08,3,00:30,00:45,,,,2.88,0,2.88,2.88,-1
2020-01-08,4,00:45,01:00,,,,-9.17,0,-9.17,-9.17,-1
2020-01-08,5,01:00,01:15,,,31.81,2.88,0,31.81,2.88,2
2020-01-08,6,01:15,01:30,,,33.01,2.88,0,33.01,33.01,1
2020-01-08,7,01:30,01:45,,,,21.66,0,21.66,21.66,-1
2020-01-08,8,01:45,02:00,,,,-12.77,0,-12.77,-12.77,-1
2020-01-08,9,02:00,02:15,,,30.59,-12.77,0,30.59,30.59,1
2020-01-08,10,02:15,02:30,,,,2.88,0,2.88,2.88,-1
2020-01-08,11,02:30,02:45,,,,-7.99,0,-7.99,-7.99,-1
2020-01-08,12,02:45,03:00,,,,21.66,0,21.66,21.66,-1
2020-01-08,13,03:00,03:15,,,,-9.42,0,-9.42,-9.42,-1
2020-01-08,14,03:15,03:30,,,,2.88,0,2.88,2.88,-1
2020-01-08,15,03:30,03:45,,,,2.88,0,2.88,2.88,-1
2020-01-08,16,03:45,04:00,,,,17.66,0,17.66,17.66,-1
2020-01-08,17,04:00,04:15,,,,17.66,0,17.66,17.66,-1
2020-01-08,18,04:15,04:30,,,,,0,25.89,25.89,0
2020-01-08,19,04:30,04:45,,,,25.66,0,25.66,25.66,-1
2020-01-08,20,04:45,05:00,,,,21.66,0,21.66,21.66,-1
2020-01-08,21,05:00,05:15,,,,-74.38,0,-74.38,-74.38,-1
2020-01-08,22,05:15,05:30,,,37.98,-76.33,0,37.98,-76.33,2
2020-01-08,23,05:30,05:45,,,37.98,17.66,0,37.98,17.66,2
2020-01-08,24,05:45,06:00,,,,-111.69,0,-111.69,-111.69,-1
2020-01-08,25,06:00,06:15,,,,-80.21,0,-80.21,-80.21,-1
2020-01-08,26,06:15,06:30,,,,2.54,0,2.54,2.54,-1
2020-01-08,27,06:30,06:45,,,,20.36,0,20.36,20.36,-1
2020-01-08,28,06:45,07:00,,,31.81,20.36,0,31.81,31.81,1
2020-01-08,29,07:00,07:15,,,31.81,16.36,0,16.36,16.36,-1
2020-01-08,30,07:15,07:30,,,32.67,24.54,0,32.67,32.67,1
2020-01-08,31,07:30,07:45,,,170.12,,0,170.12,170.12,1
2020-01-08,32,07:45,08:00,,,170.12,,0,170.12,170.12,1
2020-01-08,33,08:00,08:15,,,170.12,6.07,0,6.07,6.07,-1
2020-01-08,34,08:15,08:30,,,,30.88,0,30.88,30.88,-1
2020-01-08,35,08:30,08:45,,,,,0,29.7,29.7,0
2020-01-08,36,08:45,09:00,,,,,0,27.94,27.94,0
2020-01-08,37,09:00,09:15,,,,1.67,0,1.67,1.67,-1
2020-01-08,38,09:15,09:30,,,,20.68,0,20.68,20.68,-1
2020-01-08,39,09:30,09:45,,,,20.54,0,20.54,20.54,-1
2020-01-08,40,09:45,10:00,,,,20.54,0,20.54,20.54,-1
2020-01-08,41,10:00,10:15,,,,20.54,0,20.54,20.54,-1
2020-01-08,42,10:15,10:30,,,,24.54,0,24.54,24.54,-1
2020-01-08,43,10:30,10:45,,,,,0,29.79,29.79,0
2020-01-08,44,10:45,11:00,,,,30.26,0,30.26,30.26,-1
2020-01-08,45,11:00,11:15,,,,1.67,0,1.67,1.67,-1
2020-01-08,46,11:15,11:30,,,,20.54,0,20.54,20.54,-1
2020-01-08,47,11:30,11:45,,,,,0,29.79,29.79,0
2020-01-08,48,11:45,12:00,,,,,0,29.79,29.79,0
2020-01-08,49,12:00,12:15,,,,24.88,0,24.88,24.88,-1
2020-01-08,50,12:15,12:30,,,,16.54,0,16.54,16.54,-1
2020-01-08,51,12:30,12:45,,,,24.88,0,24.88,24.88,-1
2020-01-08,52,12:45,13:00,,,,24.88,0,24.88,24.88,-1
2020-01-08,53,13:00,13:15,,,,24.36,0,24.36,24.36,-1
2020-01-08,54,13:15,13:30,,,,31.01,0,31.01,31.01,-1
2020-01-08,55,13:30,13:45,,,,28.63,0,28.63,28.63,-1
2020-01-08,56,13:45,14:00,,,,30.95,0,30.95,30.95,-1
2020-01-08,57,14:00,14:15,,,,31.01,0,31.01,31.01,-1
2020-01-08,58,14:15,14:30,,,,,0,29.69,29.69,0
2020-01-08,59,14:30,14:45,,,,,0,29.69,29.69,0
2020-01-08,60,14:45,15:00,,,,,0,29.69,29.69,0
2020-01-08,61,15:00,15:15,,,,,0,29.69,29.69,0
2020-01-08,62,15:15,15:30,,,,,0,29.69,29.69,0
2020-01-08,63,15:30,15:45,,,,,0,29.68,29.68,0
2020-01-08,64,15:45,16:00,,,,30.9,0,30.9,30.9,-1
2020-01-08,65,16:00,16:15,,,,20.39,0,20.39,20.39,-1
2020-01-08,66,16:15,16:30,,,,27.13,0,27.13,27.13,-1
2020-01-08,67,16:30,16:45,,,,,0,29.69,29.69,0
2020-01-08,68,16:45,17:00,,,37.27,,0,37.27,37.27,1
2020-01-08,69,17:00,17:15,,,28.36,-53.78,0,39.25,-53.78,2
2020-01-08,70,17:15,17:30,,,,24.36,0,24.36,24.36,-1
2020-01-08,71,17:30,17:45,,,,30.26,0,30.26,30.26,-1
2020-01-08,72,17:45,18:00,,,,50.14,0,50.14,50.14,-1
2020-01-08,73,18:00,18:15,,,28.36,28.76,0,39.23,28.76,2
2020-01-08,74,18:15,18:30,,,,20.09,0,20.09,20.09,-1
2020-01-08,75,18:30,18:45,,,,16.54,0,16.54,16.54,-1
2020-01-08,76,18:45,19:00,,,,24.36,0,24.36,24.36,-1
2020-01-08,77,19:00,19:15,,,33.95,24.36,0,33.95,33.95,1
2020-01-08,78,19:15,19:30,,,,28.76,0,28.76,28.76,-1
2020-01-08,79,19:30,19:45,,,,1.54,0,1.54,1.54,-1
2020-01-08,80,19:45,20:00,,,,20.39,0,20.39,20.39,-1
2020-01-08,81,20:00,20:15,,,101.54,20.39,0,101.54,101.54,1
2020-01-08,82,20:15,20:30,,,,,0,29.67,29.67,0
2020-01-08,83,20:30,20:45,,,,27.13,0,27.13,27.13,-1
2020-01-08,84,20:45,21:00,,,,24.88,0,24.88,24.88,-1
